comment_id,label,annotator,confidence,notes
Ugzt0L057mJ_c3PPS-N4AaABAg,Negatif,claude-llm,0.8,ijazah sudah ditunjukkan di sidang
UgyFFJk3jzP5hJ85R0d4AaABAg,Positif,claude-llm,0.6,tuntut aksi bukan omong
Ugx4s7MvMPWXIw04bQt4AaABAg,Positif,claude-llm,0.6,"aspal, sebut ijazah palsu"
UgwbdOLbefVMzm5KbvN4AaABAg,Netral,claude-llm,0.55,minta langsung pengadilan
UgyegO-yOiA0rxHgN794AaABAg,Positif,claude-llm,0.65,harus periksa ijazah yang ditunjuk
UgxODGPyqPI54JohRfp4AaABAg,Positif,claude-llm,0.85,polisi takut paksa Jokowi tunjukkan ijazah
UgzGyq7p1LZrkQP6Z7x4AaABAg,Positif,claude-llm,0.8,"ijazah foto orang lain, palsu"
UgyyswPTjGUFrXre5xt4AaABAg,Netral,claude-llm,0.45,"ejek koruptor, target tak jelas"
UgxqsVK5pGiGU6n60bh4AaABAg,Netral,claude-llm,0.6,"duit bikin susah, OOT"
UgzSZIt3HYmyPRq0u654AaABAg,Positif,claude-llm,0.6,tuntut datangkan Kasmujo disidangkan
UgwnJx9beXKUiEm1fEZ4AaABAg,Positif,claude-llm,0.65,"pengadilan dipesan, rakyat sadar palsu"
Ugwfy9yI_HofsCZkoIt4AaABAg,Positif,claude-llm,0.8,"kalau asli sudah ditunjukkan, dukung RRT"
UgxUOUGgmjE4ckj-16R4AaABAg,Negatif,claude-llm,0.6,bantah ijazah disita seperti rekening
UgzaCdZUFii-DtQP3Up4AaABAg,Positif,claude-llm,0.6,"Allah buka kebohongan, dorong"
Ugz7xS8fBFeK8aHLJ2d4AaABAg,Netral,claude-llm,0.55,komentar OOT soal Nepal hukum
Ugxru_gXJ4NzQMcsaiJ4AaABAg,Positif,claude-llm,0.75,anggap asli tidak ada
UgwMxxpr6A-UBCzVZRR4AaABAg,Netral,claude-llm,0.4,komentar Andi tak jelas
UgzGp_RtD6NddhJLh0F4AaABAg,Positif,claude-llm,0.65,"tunjukkan langsung, untung Jokowi ngulur"
Ugx4gg67MOVUTwoKR6R4AaABAg,Netral,claude-llm,0.55,"soal framing politik 2029, kabur"
UgxZhTLOqtdtYhXltfF4AaABAg,Netral,claude-llm,0.5,"soal birokrasi bobrok, OOT"
Ugz6UpUDc_Q1pZLgWq54AaABAg,Positif,claude-llm,0.6,sindir Jokowi tak normal
UgzOuhr4RyW0AozM7DV4AaABAg,Netral,claude-llm,0.5,"sebut nama, tak jelas maksud"
Ugw9XEIUPZFAvRrIv-d4AaABAg,Netral,claude-llm,0.55,"puji polri, OOT"
UgwDd2k5eFyJGKLZCnN4AaABAg,Netral,claude-llm,0.45,kritik podium tak jelas
Ugwh8ujoejpfb5f9Te54AaABAg,Negatif,claude-llm,0.6,kasus permainan politik geser wapres
UgzU2uExMLn_X_fg90J4AaABAg,Netral,claude-llm,0.5,"kejujuran kunci, tak berpihak"
Ugyvuxju82VNs4vmsmx4AaABAg,Netral,claude-llm,0.45,candaan ijazah paket C
Ugxn3XdqmeEVVoPpLiF4AaABAg,Positif,claude-llm,0.7,sindikasi mafia kebohongan rezim
Ugz3qhc2Tb8_kREqD6J4AaABAg,Positif,claude-llm,0.65,periksa ijazah tim independen
UgzDETL77U_utq-bCPN4AaABAg,Netral,claude-llm,0.5,kritik pengacara umum bayaran
Ugz437iH2Qnp5cnNmLR4AaABAg,Negatif,claude-llm,0.55,ejek Roy nyungsep
UgwCX4820V4aCU_s-9d4AaABAg,Negatif,claude-llm,0.8,tangkap Roy s cs
UgwLNKg6JL3ZZ4ywrF94AaABAg,Netral,claude-llm,0.5,"harapan ke Hotman amanah, kabur"
Ugx6o6OeEYPq7UEGSEt4AaABAg,Netral,claude-llm,0.5,"minta konsultasi Hotman, OOT"
UgwesdiIwPry-gTetIh4AaABAg,Positif,claude-llm,0.6,"curiga foto ijazah beda, bingung"
UgxzZIGszPiYUcr15t14AaABAg,Positif,claude-llm,0.6,"sindir palsu jadi asli, dukung tuduhan"
Ugw14zQ-f08lCv4u0414AaABAg,Positif,claude-llm,0.5,"ragu percaya pengadilan, sindir"
UgzVySTpn_PSSRm1WDZ4AaABAg,Netral,claude-llm,0.65,sampai kiamat tak selesai
UgwaNEhwDA6374yR9hd4AaABAg,Negatif,claude-llm,0.55,Jokowi masih dipercaya rakyat
UgzYwF2uvGcwI1NIX754AaABAg,Netral,claude-llm,0.5,"contoh tak tegak lurus, tak jelas"
Ugx7-ZryVZUC1hmfX5N4AaABAg,Negatif,claude-llm,0.6,sindir Deny kuasa hukum bermasalah
UgzvEAT-ia4TAiv5qrp4AaABAg,Netral,claude-llm,0.7,gak minat
Ugwy5uubjcu6F9O2UPt4AaABAg,Negatif,claude-llm,0.65,ujaran kebencian penuduh harus dipidana
UgwNTVRI7ocDaqBM-_d4AaABAg,Negatif,claude-llm,0.55,"sebut Denny tersangka korupsi, serang penuduh"
UgygOdrPCMoH-C_dpYp4AaABAg,Netral,claude-llm,0.55,"ringkasan kronologi, tidak condong"
Ugyov_iebSybIAyRHi14AaABAg,Netral,claude-llm,0.55,"tak percaya DPR, OOT"
UgzhqhBM_3u0So-SkpV4AaABAg,Netral,claude-llm,0.45,kritik pejabat maling umum
UgxyJhM5PxwqoVtqSHF4AaABAg,Negatif,claude-llm,0.7,ijazah sudah disita dan ditunjukkan
UgyuuR2KxSl14cGio5t4AaABAg,Positif,claude-llm,0.65,"dukung Roy menang, ejek parcok ternak"
UgzU2uZS6GPP_Dk0Awd4AaABAg,Netral,claude-llm,0.45,"usul syarat capres, OOT"
Ugx8GCiOAmXRX4VA0rB4AaABAg,Positif,claude-llm,0.8,tuduh polisi melindungi Jokowi
UgzAs9Z04FMUtkuM4oR4AaABAg,Netral,claude-llm,0.7,OOT soal banjir
Ugz1_Q-0CnTsJFzkecV4AaABAg,Positif,claude-llm,0.55,"jin jahat membela bohong, sindir"
UgwB2s7k92dSaXFsPpt4AaABAg,Netral,claude-llm,0.6,"peribahasa kebenaran, ambigu"
UgzT-Z3wMrdBnOZtYm94AaABAg,Positif,claude-llm,0.55,rakyat dukung keadilan Suryo
Ugyo6Z7RX3dptTz6Bk14AaABAg,Netral,claude-llm,0.5,komentar soal pengadilan kabur
UgzkYR11YnSYhARkhvl4AaABAg,Positif,claude-llm,0.7,foto ijazah bukan fotonya
UgxoRDUyUMjRXnPSmTR4AaABAg,Netral,claude-llm,0.5,"keluhan penegak hukum, sikap kabur"
UgyJ_rPbg-jT4XJWe4R4AaABAg,Negatif,claude-llm,0.8,sebut ijazah asli ditunjukkan Roy ingkar
UgxAeQlHT1phEI-11jZ4AaABAg,Netral,claude-llm,0.5,sebut isu tak diminati lagi
UgxGfPyMDzG2XZb1qkx4AaABAg,Negatif,claude-llm,0.6,ejek korupsi bela korupsi panci
UgwyDEoscRG8k12_tdF4AaABAg,Negatif,claude-llm,0.65,ejek Denny cengeng sebut kriminalisasi
Ugwcy53T_D0JSFwFKrB4AaABAg,Netral,claude-llm,0.8,"soal bencana Sumatra, OOT"
UgzG8E8TTePckkVcrUZ4AaABAg,Negatif,claude-llm,0.7,sebut penuduh harus dikandangin
UgzRYjctR-dZw12K1Yx4AaABAg,Positif,claude-llm,0.8,"ijazah asli tak ada, Jokowi tak datang"
UgzEKRO8ka0mku-UBd54AaABAg,Netral,claude-llm,0.5,"tanya soal amnesti, OOT"
UgxZKDZpN1w4giTg3kp4AaABAg,Negatif,claude-llm,0.85,ingin Roy dkk masuk penjara
UgxCGhbOg6b4DQGBwmZ4AaABAg,Negatif,claude-llm,0.55,sindir Denny berjuang untuk apa
Ugyg1B5Mcg0C9EfClpd4AaABAg,Positif,claude-llm,0.7,"tuntut Roy buktikan, tak ada bukti tamat"
Ugwi-dc7rEleKt3Wgap4AaABAg,Negatif,claude-llm,0.8,puji Jokowi presiden terbaik
Ugz-EoEK6185o3HQMlZ4AaABAg,Positif,claude-llm,0.65,Jokowi dan ternaknya yang rumit
UgwT3OGYY1t6J5N2QQR4AaABAg,Positif,claude-llm,0.7,rakyat nanya ijazah malah dipenjara
Ugx7VzfzztFC7sIpHqx4AaABAg,Negatif,claude-llm,0.75,"penuduh yang fitnah, ngaku dikriminalisasi"
Ugzl-6oU-D3Nuh0lk-N4AaABAg,Netral,claude-llm,0.7,OOT soal hutang negara
UgwJKjAF_GUT2-qkarh4AaABAg,Netral,claude-llm,0.6,tanya pendapat Hotman
UgzgFUvE6it248ymPYJ4AaABAg,Negatif,claude-llm,0.6,sindir urus ijazah orang sudah berhenti
Ugxcjj0Lcc1lZoyct5l4AaABAg,Netral,claude-llm,0.6,"prihatin pamer kekayaan, OOT"
UgwH3bRlcr9lf9GQAk94AaABAg,Negatif,claude-llm,0.5,kritik Hotman bela Roy
UgzSRxKdgpYIVb5pGph4AaABAg,Positif,claude-llm,0.8,tegas tak punya ijazah SD-SMA
UgxL9Hhty644um2sYd94AaABAg,Negatif,claude-llm,0.65,tuduh Roy dibayar 16 miliar
UgzURvULGMDuSrKFwo94AaABAg,Positif,claude-llm,0.85,presiden dengan ijazah palsu
UgwGaFPWSsXxerNCNsx4AaABAg,Netral,claude-llm,0.6,"soal fitnah-bencana, arah tak jelas"
Ugy1uuoxkkp0Qefhsax4AaABAg,Positif,claude-llm,0.7,tetap palsu meski hakim jujur
UgyKVIbxgwOZcfP9JuF4AaABAg,Negatif,claude-llm,0.65,bela jokowi sudah membuktikan
UgzB8hT5xm4fC4vowj94AaABAg,Positif,claude-llm,0.6,ijazah sederhana harusnya cepat ketahuan
Ugy3SWB7JaFmbj7T25N4AaABAg,Netral,claude-llm,0.6,"usul bandingkan ijazah, prosedural"
UgytTnVguNXy86E48b14AaABAg,Positif,claude-llm,0.85,"yakin ijazah palsu, tak hadir sidang"
UgxHZe_6nac43PC3dQJ4AaABAg,Positif,claude-llm,0.75,foto beda dengan orangnya
UgxQY4OLuZmxu9f1qOR4AaABAg,Positif,claude-llm,0.8,"Roy cs pemenangnya, ijazah palsu"
UgzyVbaFUsHy7ACjyLB4AaABAg,Positif,claude-llm,0.7,curiga gelar Jokowi tertukar
UgxZhudAKxMwG6TfT6V4AaABAg,Netral,claude-llm,0.55,"saran hadirkan ahli forensik, prosedural"
UgxuTJZu8hqf_oJYX-Z4AaABAg,Netral,claude-llm,0.5,"soal amnesti Prabowo, OOT"
Ugw7GCQVI0tc169saf14AaABAg,Netral,claude-llm,0.6,"soal orang sombong, OOT"
UgwSJfidyBOYJPGwLwd4AaABAg,Positif,claude-llm,0.6,sindir ijazah ruwet beda orang biasa
UgwLPgNugniJS-9328t4AaABAg,Netral,claude-llm,0.6,"Hotman kaku jadi host, OOT"
UgxRCQm_Yl5iUwMZPNx4AaABAg,Positif,claude-llm,0.65,pejabat wajib buka ijazah ke publik
Ugw6LcMMC3H-zyZLu5p4AaABAg,Positif,claude-llm,0.8,logika ijazah palsu berlarut
UgwQddlqP6shCxOSnbx4AaABAg,Negatif,claude-llm,0.55,sindir kenapa baru sekarang tak percaya
UgyM2i2TQ46a-HvUYL14AaABAg,Positif,claude-llm,0.9,curiga skenario manipulasi ijazah palsu
Ugxf8dql8LxERq1r4ux4AaABAg,Netral,claude-llm,0.5,"spekulasi pengacara, tak jelas"
UgyW6phjVzMzPC0m7PR4AaABAg,Positif,claude-llm,0.55,sindir jokowi tak normal
Ugy0e40tKbp72GNaOJx4AaABAg,Positif,claude-llm,0.7,suruh Jokowi bertobat
UgzMcHS2JbHTe7GhtKF4AaABAg,Netral,claude-llm,0.5,"dalang Mega cs, OOT"
UgzDV7jp3pyU_SgW-Gp4AaABAg,Netral,claude-llm,0.55,"soal amnesti pembuat gaduh, kabur"
Ugw8QQoIcNW4R_qKPhx4AaABAg,Positif,claude-llm,0.65,rakyat ingin tahu asli palsu
UgwZxLby2p4GR97CvzB4AaABAg,Negatif,claude-llm,0.7,"ijazah sudah ditunjukkan, penuduh tak percaya"
UgxYO737AEU7o5oInOF4AaABAg,Positif,claude-llm,0.85,"tunjukkan asli, Jokowi takut"
UgwBnRK3laphc0CaLsZ4AaABAg,Positif,claude-llm,0.75,ijazah ditunjukkan tanpa diperiksa keasliannya
UgyeaXZFAxwKXdg9OnZ4AaABAg,Negatif,claude-llm,0.85,ijazah sudah disita ditunjukkan
UgyaVyFW5JguZ9P0oq14AaABAg,Positif,claude-llm,0.5,"harus seperti Nepal, dorong"
Ugy4o3ekxWf7Hqc-NjF4AaABAg,Positif,claude-llm,0.85,"ijazah palsu bongkar korupsi, ditutupi"
UgwJK2UTq0gP4I5NcUN4AaABAg,Netral,claude-llm,0.6,tanya istilah mulyono
Ugz-ane9cBQkP7BveOl4AaABAg,Negatif,claude-llm,0.65,ijazah sudah ditunjukkan di gelar
Ugzny2otgoC2NnY-cGh4AaABAg,Positif,claude-llm,0.8,anggap ijazah palsu pasti masuk bui
UgyW2qy570edw3ka_4l4AaABAg,Positif,claude-llm,0.75,"trik, pengadilan diatur termul"
UgzvSyO69HlSSe15mM14AaABAg,Negatif,claude-llm,0.7,"Roy cari rating, asli pun"
Ugx4ndXNP2QMuUaBM7J4AaABAg,Negatif,claude-llm,0.6,"sebut aturan dulu aman, kini keblinger"
Ugwxof0cbvIWCCHWtYd4AaABAg,Negatif,claude-llm,0.6,Jokowi mainkan catur politik mematikan lawan
UgyPUp2OuH2VuTabAkl4AaABAg,Positif,claude-llm,0.6,ijazah harus diteliti independen
Ugxsnr7WT0MSDrEYua14AaABAg,Positif,claude-llm,0.7,dukung Rismon kuak drama ijazah
UgwQ4HsVvdLMoG9O5Vt4AaABAg,Positif,claude-llm,0.7,"ejek relawan Jokowi, UGM digugat"
UgynWdCINHsHqVHaUod4AaABAg,Positif,claude-llm,0.6,"tak percaya UGM, pengadilan tentukan"
UgwxoPIV9PL9D-hEdwd4AaABAg,Positif,claude-llm,0.65,curiga LSP membela Jokowi terus
UgwJ-oxtS4On_JXJxPZ4AaABAg,Netral,claude-llm,0.7,"soal politik Gibran, bukan ijazah"
UgwZGxHH74VUVEszryJ4AaABAg,Netral,claude-llm,0.4,komentar tak jelas
UgwqNP3dEeiJUSF_bl54AaABAg,Negatif,claude-llm,0.7,"banding, banyak ijazah tak ditunjukkan"
UgyR753vwx5FTiJVizB4AaABAg,Negatif,claude-llm,0.7,masukan bui kelompok pemfitnah
Ugx-e3r5lWPWJmh9AMF4AaABAg,Positif,claude-llm,0.6,"asli mudah, palsu ribet cari pembenaran"
UgxkQL9UIwPCNriPrQ94AaABAg,Positif,claude-llm,0.55,"Jokowi ingat mati, sindir"
Ugy1QoGqCXliMjTiu0l4AaABAg,Netral,claude-llm,0.5,"analisa Adi ngawur, OOT"
UgxEMZq6cPcV8zfJpFZ4AaABAg,Negatif,claude-llm,0.55,denny sebut ijazah ditunjukkan selesai
UgxMEkQyHU7qkC5FSNJ4AaABAg,Netral,claude-llm,0.55,sindir kasus tak selesai-selesai
UgzliKafbzX9Vrdcsel4AaABAg,Negatif,claude-llm,0.75,ijazah asli sudah keluar UGM
Ugz-gSLZyRGiMNiJi2R4AaABAg,Positif,claude-llm,0.6,"puji Adi P, ejek kubu Jokowi"
UgwkdfejYurfZeJuWSV4AaABAg,Netral,claude-llm,0.5,komentar Andi Asrun tak jelas
UgzC3E3fXD1sptEZ9M94AaABAg,Netral,claude-llm,0.55,kritik penegakan hukum umum
UgxRtAFuOVc-FtIIR-x4AaABAg,Netral,claude-llm,0.4,"kritik koruptor umum, OOT"
UgyZQqK_Q3LRx7YqBtp4AaABAg,Negatif,claude-llm,0.6,"sebut maling Panci, ejek penuduh"
UgwiO23sApl6we0WmaJ4AaABAg,Positif,claude-llm,0.85,"sebut iya palsu, tinggal tunjukin"
UgxpOf5VnSpkaEhZLGF4AaABAg,Positif,claude-llm,0.85,"minta tangkap Jokowi, ada bukti"
UgzlQd21Ix1AQev_dt54AaABAg,Netral,claude-llm,0.55,komentar hukum politik umum
Ugwtp3jEsLE4pFQt04B4AaABAg,Positif,claude-llm,0.8,adili Jokowi dan keluarga
Ugwf43gL-A6c8sS1ctt4AaABAg,Positif,claude-llm,0.85,"percaya Roy, minta perlihatkan ijazah"
UgwBrxVjvgmDpyXxmXJ4AaABAg,Netral,claude-llm,0.6,usul Hotman ke kubu Roy
Ugz8OLRJmTPu7itu4hp4AaABAg,Positif,claude-llm,0.9,"muak, yakin ijazah palsu"
UgwsMiYKhuTZ30sGci94AaABAg,Positif,claude-llm,0.75,kalau asli sudah ditunjukkan dulu
Ugypi1YIzS1zav7wYoJ4AaABAg,Positif,claude-llm,0.7,skripsi abal-abal diragukan
Ugy2JeFJ_1Sn_m6Pt-B4AaABAg,Negatif,claude-llm,0.55,sindir banyak termul
UgwvQtIocwqMD0-zxBt4AaABAg,Negatif,claude-llm,0.85,keaslian ijazah Jokowi sudah pasti
Ugx_lrm4m8yUWegTBdx4AaABAg,Netral,claude-llm,0.6,tanya ijazah sudah disita
Ugy8YyKb2rM9Zo2ktw54AaABAg,Positif,claude-llm,0.7,"polisi tak bisa kenali foto ijazah, sindir"
Ugzd5VZeN4N3NgPgTQl4AaABAg,Positif,claude-llm,0.6,duga palsu lalu diabolisi
UgzrUDWaLIlbCQ5jiDt4AaABAg,Netral,claude-llm,0.8,ucapan religius umum
UgyRWJafe4Qd9wbBZYp4AaABAg,Netral,claude-llm,0.5,"kritik negara gagal hukum, kabur"
Ugxp6zOvuHKrFYXJqgJ4AaABAg,Positif,claude-llm,0.7,ijazah aspal
UgwH7qB-R2DJpDAdyUF4AaABAg,Positif,claude-llm,0.85,sebut ijazah palsu Jokowi
UgyORoPPiZX44vKMAkR4AaABAg,Positif,claude-llm,0.55,"soroti syarat ijazah asli, curiga"
UgxzyBec3JF8AX-7KGp4AaABAg,Negatif,claude-llm,0.58,"Roy panci kebal hukum, sindir"
Ugyxv4JG72xWHoyyNlF4AaABAg,Positif,claude-llm,0.7,tuntut Jokowi dihukum dulu
UgyII8ehYW9-BeSDY-N4AaABAg,Netral,claude-llm,0.45,"hina Hotman, OOT"
Ugy0nt7fPxb0e3D2YYh4AaABAg,Netral,claude-llm,0.45,"sindir pamer kekayaan, bukan ijazah"
Ugwr3GCQRwd0M-aXOsp4AaABAg,Positif,claude-llm,0.7,"uji karbon, kalau palsu Jokowi penjara"
Ugx4FBhvvBgKI8IQROF4AaABAg,Negatif,claude-llm,0.6,prediksi Jokowi menang 12 tahun
UgzrK-WnSB_ns1KNSQR4AaABAg,Positif,claude-llm,0.65,Roy kalah karena intervensi kekuasaan
UgxasN-rG5MjYCa909F4AaABAg,Netral,claude-llm,0.4,komentar teroris partai kabur
Ugwy209BSVyAxZ_dMk14AaABAg,Positif,claude-llm,0.6,curiga kasus sengaja digantung
UgzH42e1RVebZTgy-Lx4AaABAg,Positif,claude-llm,0.85,"tuntut Jokowi tunjukkan ijazah, takut penjara"
Ugz2xcPPoWgz6TPQLO54AaABAg,Netral,claude-llm,0.6,bertanya cara selesaikan kasus
Ugz6EwLGPXvnfniHxHB4AaABAg,Positif,claude-llm,0.9,ijazah Jokowi palsu
Ugy1o_5Hr54HCIxTAa14AaABAg,Positif,claude-llm,0.7,hukum melindungi Jokowi
UgyHtz7qd6pag_Spyux4AaABAg,Positif,claude-llm,0.8,Jokowi tak berani tunjukkan ijazah
UgwNX4zVV9UVjjR1KJF4AaABAg,Positif,claude-llm,0.8,tuduh tak berani buktikan
UgyGjbxbmZTd6Uzc0Kt4AaABAg,Positif,claude-llm,0.75,foto ijazah bukti palsu
UgyYy8l3VRvIfjyPGbt4AaABAg,Negatif,claude-llm,0.65,Roy dkk bikin gaduh provokasi
UgxlXavg9O980sWsSdZ4AaABAg,Positif,claude-llm,0.7,minta ijazah ditunjukkan terbuka adil
UgwqPGu1bBblgvM0El14AaABAg,Negatif,claude-llm,0.5,sindir termul adu katak
UgwCJ3mHsZL85Cxv3Ed4AaABAg,Netral,claude-llm,0.8,"Purbaya 2029, OOT"
Ugx3u1slL8h6QlK-8b54AaABAg,Netral,claude-llm,0.5,"soal tak percaya keadilan, ambigu"
UgyVV7a9q_FNEWkeUGJ4AaABAg,Positif,claude-llm,0.62,sindir keaslian gelar kehutanan
UgxsQaJBHB4XgYwIIxB4AaABAg,Positif,claude-llm,0.85,yakin palsu
Ugwy_o9R_5bI8CrKpD94AaABAg,Positif,claude-llm,0.75,dipenjara tanpa ijazah asli ditunjuk
UgyN-qJiWsos48VQk414AaABAg,Positif,claude-llm,0.65,tangkap penggugat jika tak buktikan
Ugzh6BvDaifjGMXFMCF4AaABAg,Positif,claude-llm,0.75,tak mau hadir sidang tunjuk ijazah
Ugxz09P3J3WXXvQ1Lql4AaABAg,Netral,claude-llm,0.5,"filosofi harta, OOT"
UgyuKoe6ioDhRlMdR_p4AaABAg,Positif,claude-llm,0.75,"klaim Roy Suryo dkk pemenang, termul lemah"
Ugz4Fw9FrrsuBwMb2rd4AaABAg,Negatif,claude-llm,0.7,ijazah sudah disita diperlihatkan
Ugw0mYMIEZwTjYgS_jJ4AaABAg,Negatif,claude-llm,0.82,sebut ijazah 1000 persen asli
UgxTD6xIVTBZSJ7oNG14AaABAg,Netral,claude-llm,0.5,"kasus dibuletkan, ambigu"
UgwGk6P_rbA8q9-hXdd4AaABAg,Netral,claude-llm,0.6,info prosedural ijazah pembanding
UgwsacBQ1_Pij4VqIR54AaABAg,Positif,claude-llm,0.75,ijazah Jokowi diragukan asli
UgydkYWksWiHtoOXojV4AaABAg,Netral,claude-llm,0.6,bertele-tele
UgxRnrIn2lx1TRx9fbV4AaABAg,Positif,claude-llm,0.85,yakin Roy Suryo benar
UgwRAExrtmrqv2Bb2eZ4AaABAg,Positif,claude-llm,0.8,"tak berani tunjuk, ijazah palsu rekayasa"
Ugy_ncQN0GC1olnQj0J4AaABAg,Positif,claude-llm,0.85,suruh Jokowi bertobat berbelit
UgwWm9Wi8CKQAf8Qlrh4AaABAg,Netral,claude-llm,0.5,"kasus sarumpet, OOT"
UgzkhuAmDEOUVfGmWtt4AaABAg,Positif,claude-llm,0.85,mendukung Roy Suryo dkk
UgxWva1OydSlGbkj_rJ4AaABAg,Positif,claude-llm,0.6,"sindir Jokowi menang dunia, kalah akhirat"
Ugwbk0FDN7br3lxq2wl4AaABAg,Positif,claude-llm,0.75,"RRT menang, foto bukan Jokowi"
UgzD1TnOqyq_DVVsBjR4AaABAg,Positif,claude-llm,0.6,harus ada bukti ijazah asli palsu
Ugxz50ylG2UYNZKcIkt4AaABAg,Netral,claude-llm,0.55,kasihan pakar diadu domba
UgwwjRl4aedDGuYp5vx4AaABAg,Positif,claude-llm,0.7,"tuntut mana palsunya, percaya"
UgyNvn5_3b36R6SSsHp4AaABAg,Netral,claude-llm,0.45,"partai dukung duit, ambigu"
Ugw0yOMggu15S2mL7Hd4AaABAg,Positif,claude-llm,0.85,klaim foto ijazah bukan wajah Jokowi
Ugw_NhiO-u-7pGAF2dh4AaABAg,Negatif,claude-llm,0.6,"tanya, sebut ijazah asli sudah ditunjukkan"
UgxrmNgnLRdAtpHOKil4AaABAg,Positif,claude-llm,0.75,"ijazah beda, polisi bela yang salah"
UgxWmXrXcAU57glazKJ4AaABAg,Netral,claude-llm,0.65,tanya pendapat Hotman asli palsu
UgwIH9JVqtna4ivTyDB4AaABAg,Positif,claude-llm,0.75,"rumit soal ijazah, dibodohi Jokowi"
UgwBWXVVViFUr_3Nmml4AaABAg,Positif,claude-llm,0.8,sebut Jokowi uang haram bohong
Ugx8Go-BkGRL5lQynOp4AaABAg,Positif,claude-llm,0.6,sindir pakar bikin hukum siluman
UgyNYBHaVisAj6v5K454AaABAg,Positif,claude-llm,0.8,"semua bilang asli, barangnya mana"
UgwXT9iu0CeFaA85ajV4AaABAg,Negatif,claude-llm,0.7,dukung Azmi pembela kebenaran
UgzGhQMhxDsWJBTXdrx4AaABAg,Negatif,claude-llm,0.7,kecam caci maki fitnah penuduh
UgyV3vMfdko5OK09Y6t4AaABAg,Netral,claude-llm,0.5,OOT soal korupsi SDA
UgzooUeMB42EXP76hvF4AaABAg,Positif,claude-llm,0.7,tuntut tunjukkan ijazah asli
Ugwn2dmY3OYCKtwwLyZ4AaABAg,Positif,claude-llm,0.75,tunjukkan ijazah dulu untuk diuji
UgxWj6M8_TdgYI1kbRJ4AaABAg,Netral,claude-llm,0.4,"pertanyaan siapa waras, ambigu"
UgwZi3IisgO2EY0w_6h4AaABAg,Positif,claude-llm,0.8,tegas tak punya ijazah
UgyJs9zQ78EsgKC4n5x4AaABAg,Negatif,claude-llm,0.6,sindir Roy benci pribadi Jokowi
Ugy1PU_7-j-y0xzLJoZ4AaABAg,Negatif,claude-llm,0.55,"puji Jokowi paling kuat, bela"
UgwRidPFY7y_eONFHIh4AaABAg,Positif,claude-llm,0.7,doa ungkap kebenaran ijazah palsu
Ugy4bSl66jhfvsHOMaZ4AaABAg,Negatif,claude-llm,0.8,bela Jokowi mensejahterakan rakyat
UgzboH1UH2cewnBDqVh4AaABAg,Netral,claude-llm,0.6,"saran ijazah dimuseumkan, prosedural"
UgwudpcDnywEQkCra_N4AaABAg,Positif,claude-llm,0.75,sindir kasus ijazah palsu pejabat
UgyFLBQvAi9y1Q7PoJp4AaABAg,Netral,claude-llm,0.45,tidak jelas maksud
UgwjDA-fnBkQpj-KIgV4AaABAg,Negatif,claude-llm,0.8,tangkap Roy biang kerok
Ugzb9pkExi5eHFOOfjF4AaABAg,Positif,claude-llm,0.65,"seandainya terbukti palsu, dorong"
UgwhBjApQ2hp-2568sJ4AaABAg,Positif,claude-llm,0.7,"takut tunjukkan, sebut pengecut"
UgxPqsbVAMSjahXhAGB4AaABAg,Negatif,claude-llm,0.7,prediksi Roy cs kalah di sidang
UgzVo2G1Yxt-Yk7xdUR4AaABAg,Negatif,claude-llm,0.6,ejek mulut penuduh Danny palsu
Ugx35ac4mTsZpocOwCd4AaABAg,Positif,claude-llm,0.55,Roy harusnya pegang ijazah asli
UgyhUYcRHDi48ZLlY2d4AaABAg,Netral,claude-llm,0.6,kasus dipelihara kedua kubu untung
UgzuYfOlFhK2C5mo0454AaABAg,Positif,claude-llm,0.6,sindir kasus diulur tutupi lain
UgzMYNb8zWkCmTjDDg54AaABAg,Positif,claude-llm,0.6,sindir Jokowi tak punya pendirian
Ugy8wKDEhlYT3TzwCjB4AaABAg,Netral,claude-llm,0.6,"apa-apaan Deni, sikap tak jelas"
Ugx0f9r7Rf_6cu81IXZ4AaABAg,Positif,claude-llm,0.9,logika sederhana ijazah palsu
UgwhYcfLJqQl5QaJhEt4AaABAg,Positif,claude-llm,0.7,curiga banyak bukti karena palsu
Ugzdw0LMncgCyDpeb6x4AaABAg,Negatif,claude-llm,0.6,ejek RoySuryomania menggelikan
UgwQPNva8KGmsXIS_8d4AaABAg,Positif,claude-llm,0.7,curiga pembiaran kasus ijazah
UgyTff5EOxfP9jTMuap4AaABAg,Positif,claude-llm,0.65,curiga pengadilan diatur
Ugw7eDczwbkX23wcS6l4AaABAg,Positif,claude-llm,0.75,"curiga palsu, tunjukkan asli"
Ugy1HJzOA1ACNSAuNCR4AaABAg,Negatif,claude-llm,0.75,sebut pembenci cari cuan
Ugx4-HtoSQsrLTlZuz54AaABAg,Positif,claude-llm,0.55,tokoh bertitel kelas tamatan SD
UgxKH0Kinc9bRtA5AzB4AaABAg,Negatif,claude-llm,0.7,"yakin asli, minta penuduh dipenjara"
UgxJ4uofiE1FrgqeNzJ4AaABAg,Positif,claude-llm,0.65,"tantang tunjukkan asli, ragukan Jokowi"
Ugy1d_slDYyRxtNBWaR4AaABAg,Netral,claude-llm,0.6,tak penting bahas ijazah
Ugz44fGaBpmIFdrfj_t4AaABAg,Negatif,claude-llm,0.7,"Roy menuduh tanpa bukti, kena"
