comment_id,label,raw_text,bert,svm
Ugwdo6XeWzn31ceG0oh4AaABAg,Netral,2:43:10 si Andi malah kabur jir😂😂,2:43:10 si andi malah kabur jir,andi malah kabur jir
Ugwdrso6E6H1xAbW6bZ4AaABAg,Netral,Mantap.gaskeun,mantap.gaskeun,mantap gaskeun
UgweWAefADz7qxwi3E14AaABAg,Netral,Lanjutkan bung Refli,lanjutkan bung refli,lanjut bung refli
Ugwee8WMx4H_UGFMQKR4AaABAg,Netral,"Andi sawan dah ngos ngos di buat Roy ,kasian  si sawan ini","andi sawan dah ngos ngos di buat roy ,kasian si sawan ini",andi sawan ngos ngos roy kasi sawan
Ugwf6JwDgYiRusZyyyB4AaABAg,Netral,Shhh,shhh,shhh
Ugwfhfca9ACSaFtMOp14AaABAg,Netral,Ngawur pndapaty gogon,ngawur pndapaty gogon,ngawur pndapaty gogon
UgwfjOuq7mc7TQFPtdZ4AaABAg,Netral,Rumah si roy panci dimana,rumah si roy panci dimana,rumah roy panci mana
UgwgLqfZIns3Q9-y3tB4AaABAg,Netral,Satu hoby kopi luwak hitam faforitku bang,satu hoby kopi luwak hitam faforitku bang,hoby kopi luwak hitam faforitku
Ugwh0xTbdAISVuPaX5J4AaABAg,Netral,Kopetttt,kopetttt,kopetttt
Ugwh9v4br5AMIJYffyt4AaABAg,Netral,Betul. Ibu  Diana. Joss,betul. ibu diana. joss,betul ibu ana joss
UgwhC5WuUF_yhmFk7bt4AaABAg,Netral,Saya gak tau kedua kubu ini mana yg masuk golongan munafik,saya gak tau kedua kubu ini mana yg masuk golongan munafik,tidak tahu dua kubu mana masuk golong munafik
UgwhMJOQUzZb8cA5cad4AaABAg,Netral,Drama lumayan seru hiburan gratis 😂😂😂😂,drama lumayan seru hiburan gratis,drama lumayan seru hibur gratis
UgwhNZ8cKF6cObMoOGt4AaABAg,Netral,"di sini ada nggak ya yg kangen sama si silvester...?!

asyikk lho klo ada dia, pasti makin seru debatnya ..","di sini ada nggak ya yg kangen sama si silvester...?! asyikk lho klo ada dia, pasti makin seru debatnya ..",sini tidak kangen silvester asyikk lho kalau pasti makin seru debat
UgwhO2g2Deh-AY7WqKN4AaABAg,Netral,Hai Roy panci...bukan perkara nya yg kedaluwarsa...tapi kamu panci yg kedaluwarsa,hai roy panci...bukan perkara nya yg kedaluwarsa...tapi kamu panci yg kedaluwarsa,hai roy panci bukan perkara kedaluwarsa panci kedaluwarsa
UgwhxCPNPbU9ACxFSQx4AaABAg,Netral,Cerdas mas Sutejo Tedjo....,cerdas mas sutejo tedjo....,cerdas mas sutejo tedjo
Ugwhz-6uAYfm2FNo9Cx4AaABAg,Netral,SEMAR GOGON MEMANG GAYA KOMUNIC BARU.,semar gogon memang gaya komunic baru.,mar gogon memang gaya komunic
Ugwi6O2RFaNZCT2Ldot4AaABAg,Netral,"kalau di srimulat gogon yg itu menyenangkan, tapi gogon termul sangat memuakan😜","kalau di srimulat gogon yg itu menyenangkan, tapi gogon termul sangat memuakan",kalau srimulat gogon senang gogon termul mua
Ugwi8ouqY2UOS2b6QKZ4AaABAg,Netral,Mulyono akan sengsara beserta termulnya,mulyono akan sengsara beserta termulnya,mulyono sengsara serta termulnya
Ugwi_57j1FXgpSJTEO54AaABAg,Netral,"Suneo tengil bnget lagu nya, gk tau malu muka tembok","suneo tengil bnget lagu nya, gk tau malu muka tembok",suneo tengil bnget lagu tidak tahu malu muka tembok
Ugwi_sO353Bl0wixE_F4AaABAg,Netral,Mantaappp👍👍,mantaappp,mantaappp
Ugwj25A5wiSMADvvbrh4AaABAg,Netral,Roy panci mati kutu😅,roy panci mati kutu,roy panci mati kutu
Ugwj9rgra42tcyyyQfV4AaABAg,Netral,"Di tahun itu, pemerintah kalo gk salah, kalo bukan anak orang terkenal susah untuk meneruskan ke perguruan Tinggi; Itu yg saya alami. Aku kelahiran th 1953.","di tahun itu, pemerintah kalo gk salah, kalo bukan anak orang terkenal susah untuk meneruskan ke perguruan tinggi; itu yg saya alami. aku kelahiran th 1953.",tahun perintah kalau tidak salah kalau bukan anak orang kenal susah terus guru tinggi alami aku lahir th
UgwjPjQaVKoze8mgDa54AaABAg,Netral,Luar biasa ibu diana,luar biasa ibu diana,biasa ibu ana
UgwjTZQkL2kf1sFFjaF4AaABAg,Netral,roy suryo cemeenn,roy suryo cemeenn,roy suryo cemeenn
UgwjkEq2pg9xYH4hyex4AaABAg,Netral,Melenceng ngongan pa rianto😂😂😂😮😮😮,melenceng ngongan pa rianto,lenceng ngongan pa rianto
UgwjpuKEeQOgI6UQ8_V4AaABAg,Netral,Gass,gass,gass
UgwjriC0px5BBOiuPdd4AaABAg,Netral,"Nonton org yg udah tak waras, memang jd hiburan dari pd ngalamun","nonton org yg udah tak waras, memang jd hiburan dari pd ngalamun",nonton orang tidak waras memang jadi hibur pd ngalamun
UgwjvDxPsGuwIp5Nr7J4AaABAg,Netral,"1:38:54 wkwkwkwk aiman ngamoook, lempar aja pak pake gelas white coffenya😭😭😭😭","1:38:54 wkwkwkwk aiman ngamoook, lempar aja pak pake gelas white coffenya",wkwkwkwk aiman ngamoook lempar pak pake gelas white coffenya
Ugwk7Fh88zEVYWIG3Ud4AaABAg,Netral,Kebanyakan ngeles pengacara Tirores.  Dengan narasi narasi Basi.,kebanyakan ngeles pengacara tirores. dengan narasi narasi basi.,banyak ngeles acara tirores narasi narasi basi
UgwlOYx27qnuziTBcX14AaABAg,Netral,Bravo buk diana.....,bravo buk diana.....,bravo buk ana
UgwlSoKD5IPpHJLVeUp4AaABAg,Netral,DAMAI ITU INDAH SUDAHIN SAJA ❤ JANGAN BERIBUT❤,damai itu indah sudahin saja jangan beribut,damai indah sudahin jangan ribut
UgwljOJlHbeYyhYa0254AaABAg,Netral,Roy maling panci diperumahan perumahan,roy maling panci diperumahan perumahan,roy maling panci rumah rumah
Ugwm3xWbShCLr9PrunF4AaABAg,Netral,Terimakasih prof untuk jam kuliah nya 🙏,terimakasih prof untuk jam kuliah nya,terimakasih prof jam kuliah
UgwmH5b9JvQ9jaH_SdZ4AaABAg,Netral,Bapak polisi ? Rakyat sudah tidak sabar ' kapan Roy Suryo di penjara,bapak polisi ? rakyat sudah tidak sabar ' kapan roy suryo di penjara,bapak polisi rakyat tidak sabar kapan roy suryo penjara
UgwmLmesryp3AHmGuEF4AaABAg,Netral,Mantab bung Rocky Gerung kasih paham penyidik RRT,mantab bung rocky gerung kasih paham penyidik rrt,mantab bung rocky gerung kasih paham sidik rrt
UgwnGelyB17jtUMutrB4AaABAg,Netral,Bagus kata katanya❤❤❤❤❤,bagus kata katanya,bagus kata kata
UgwncID_viknjmvwthR4AaABAg,Netral,Acara sampah 😮😮😮😮,acara sampah,acara sampah
Ugwnf2GbsBDdxpOHl0Z4AaABAg,Netral,Ya udah Andi yang bisa urat leher aja yang gede,ya udah andi yang bisa urat leher aja yang gede,andi urat leher gede
UgwoJp-fOntZtbaVYmZ4AaABAg,Netral,Buatlah Indonesia damai agar tenang dan enak cari nafkah,buatlah indonesia damai agar tenang dan enak cari nafkah,buat indonesia damai tenang enak cari nafkah
UgwoNxT9WTNArPJfDCl4AaABAg,Netral,Roy Suryo CS ini kumpulan manusia sakit jiwa,roy suryo cs ini kumpulan manusia sakit jiwa,roy suryo cs kumpul manusia sakit jiwa
UgwoWpccZFiHpvnx7rx4AaABAg,Netral,Mau tanya kok kozinudin gak ada ya 😂,mau tanya kok kozinudin gak ada ya,mau tanya kozinudin tidak
UgwobDq07mIRu-94o5d4AaABAg,Netral,"Undang bung Roky dong biar akrab....""","undang bung roky dong biar akrab....""",undang bung roky biar akrab
Ugwok1MN8t5R0W0Fx294AaABAg,Netral,Setuju Mbah Tejo....,setuju mbah tejo....,setuju mbah tejo
UgwoqUGcOOcsSE5ecxJ4AaABAg,Netral,Roi panci setres,roi panci setres,roy panci tres
Ugwoqr1UDmVoI4gVCed4AaABAg,Netral,Apa kabar bang refli😂😂😂,apa kabar bang refli,kabar refli
Ugwp3WwVfP8QIAPOyvJ4AaABAg,Netral,Maju  refly harun mantap hidup rg mantalp,maju refly harun mantap hidup rg mantalp,maju refly harun mantap hidup rg mantalp
Ugwp5eN0uDFaWJd7WU94AaABAg,Netral,Kurang 1 aktsuki 😂😂,kurang 1 aktsuki,kurang aktsuki
UgwpFcnbqNGeRUT0I_d4AaABAg,Netral,Ada Termul disamping,ada termul disamping,termul samping
UgwpOqoU4W5uaGz-JdJ4AaABAg,Netral,Diana murni lebih cocok  jadi germo di dolly saja ngomong tak punya nilai,diana murni lebih cocok jadi germo di dolly saja ngomong tak punya nilai,ana murni cocok jadi germo dolly ngomong tidak punya nilai
UgwpYfxnZfSHsm4YAbd4AaABAg,Netral,Ngapain RH nanggapi orang gila?😂😂😂😂,ngapain rh nanggapi orang gila?,ngapain rh nanggapi orang gila
Ugwpc-VdKcVtxe_ZYs54AaABAg,Netral,Tunggu azab aja.. 😅,tunggu azab aja..,tunggu azab
UgwpedKh-IY23SEMg694AaABAg,Netral,Setuju banget ❤❤❤,setuju banget,setuju
Ugwpmnco7Ry6eqIgoEB4AaABAg,Netral,Ini baru lawan yg sepadan buat roy panci😂,ini baru lawan yg sepadan buat roy panci,lawan padan roy panci
Ugwpvxz4W2uiogk7Q3d4AaABAg,Netral,Suryo cangkeme ora mendidik blas asal mangap,suryo cangkeme ora mendidik blas asal mangap,suryo cangkeme ora didik blas asal mangap
Ugwq3eAKb8mzNGeLy3h4AaABAg,Netral,Andi aswan ini GK punya malu,andi aswan ini gk punya malu,andi aswan tidak punya malu
UgwqFttO6caWNaVwaJF4AaABAg,Netral,Pembawa acara nya bagus di lihat,pembawa acara nya bagus di lihat,bawa acara bagus lihat
UgwqK9hJ0U283Pxw4jB4AaABAg,Netral,Kasian si Roy sakit hati nih ye,kasian si roy sakit hati nih ye,kasi roy sakit hati ye
UgwqOCsPyKveaSCK1zd4AaABAg,Netral,Roy  cengar cengir kek odgj 😂😂😂,roy cengar cengir kek odgj,roy cengar cengir kek odgj
UgwqyVULVAUTHhmWeB54AaABAg,Netral,Pusing gua liat nya mending liat KDM ahhh lebih bermanfaat,pusing gua liat nya mending liat kdm ahhh lebih bermanfaat,pusing liat mending liat kdm ahhh manfaat
Ugwr4xp8kT2Qy8Fz5QF4AaABAg,Netral,Minta sedikit rejeki pak Hotman Paris,minta sedikit rejeki pak hotman paris,minta sedikit rejeki pak hotman paris
Ugwr6bXT0XucBXl2-Nt4AaABAg,Netral,wkkkk akhirnya yg dukung roy cs sadar betapa bodohnya mereka 😂😂😂😂😂😂,wkkkk akhirnya yg dukung roy cs sadar betapa bodohnya mereka,wkkkk akhir dukung roy cs sadar betapa bodoh
UgwsbeCD8PUaiNwCZp94AaABAg,Netral,Juoooossss RRT❤❤❤,juoooossss rrt,juoooossss rrt
Ugwshc01w17TGYkWybd4AaABAg,Netral,Mumet 100x,mumet 100x,mumet
Ugwt2HDH2wt5mMtg2Ud4AaABAg,Netral,"Roy Suryo narasinya kemana mana,, sudah lah mending langsung di kurung aja","roy suryo narasinya kemana mana,, sudah lah mending langsung di kurung aja",roy suryo narasi mana mana mending langsung kurung
UgwtKzkY6BJ1njjjxCR4AaABAg,Netral,Kalo ada orang ngomong tu jangan cengengesan ci panci ngomong nya gantian,kalo ada orang ngomong tu jangan cengengesan ci panci ngomong nya gantian,kalau orang ngomong tu jangan cengengesan ci panci ngomong ganti
UgwtPnQBvyan6Sj9pVZ4AaABAg,Netral,Hidup jokowi,hidup jokowi,hidup jokowi
Ugwta-RmGAQ9WLCw6FF4AaABAg,Netral,kasian si Damai kelihatan lelah dn stres krn kurang tidur dn tak enak makan ..sementara Egi nyantai di luar negri ..,kasian si damai kelihatan lelah dn stres krn kurang tidur dn tak enak makan ..sementara egi nyantai di luar negri ..,kasi damai lihat lelah stres kurang tidur tidak enak makan sementara egi nyantai negri
Ugwtci1jgI4cg1fWQgt4AaABAg,Netral,DHL jdi trmul. Langsung brubah rambutnya hitam.😂😂,dhl jdi trmul. langsung brubah rambutnya hitam.,dhl jdi trmul langsung brubah rambut hitam
UgwtxNOXJcTQEPgdeRp4AaABAg,Netral,Perkara ini gak ada utungnya untuk rakyat.... cuman buang2 waktu aja.. perkara ini adalah perkara para elit2 politik.... antara persaingan politik....,perkara ini gak ada utungnya untuk rakyat.... cuman buang2 waktu aja.. perkara ini adalah perkara para elit2 politik.... antara persaingan politik....,perkara tidak utungnya rakyat cuman buang waktu perkara perkara para elit politik saing politik
UgwuMssTA_L_j6pa9jZ4AaABAg,Netral,Makan sabun kayaknya roy...,makan sabun kayaknya roy...,makan sabun kayak roy
UgwuWtqXEdrBipRUWOl4AaABAg,Netral,"Rakyat bersuara, bahas uu korupsi, klo cinta NKRI klo ini kurang manfaat utk, Nkri","rakyat bersuara, bahas uu korupsi, klo cinta nkri klo ini kurang manfaat utk, nkri",rakyat suara bahas uu korupsi kalau cinta nkri kalau kurang manfaat nkri
UgwudFj15mMLHB3O6PV4AaABAg,Netral,Congore aswan ndobleh,congore aswan ndobleh,congore aswan ndobleh
UgwugRMfLy-NA30LP0B4AaABAg,Netral,R0y panci,r0y panci,panci
Ugwuhy63CAxE9AMIY6F4AaABAg,Netral,PAK PRABOWO TOLONG BERIKAN KEPASTIAN HUKUM DI ERA KEPEMIMPINAN BAPAK.,pak prabowo tolong berikan kepastian hukum di era kepemimpinan bapak.,pak prabowo tolong ikan pasti hukum era pimpin bapak
UgwvEV07nDzDPhlGux94AaABAg,Netral,"Ketahuan yg termul tingkat tinggi omongan org ngotot selalu di potong dan gak mau di anggap salah ,tpi emang salah dan bodoh 😂","ketahuan yg termul tingkat tinggi omongan org ngotot selalu di potong dan gak mau di anggap salah ,tpi emang salah dan bodoh",tahu termul tingkat tinggi omong orang ngotot potong tidak mau anggap salah memang salah bodoh
UgwvP_hfxAgGRhrQ53V4AaABAg,Netral,Pak mk jos jis,pak mk jos jis,pak mk jos jis
UgwvUxPJIEBkC1ku6pN4AaABAg,Netral,JGOSUA PUSING BERTEMAN DNG TERMUL 😂😂😂😂😂,jgosua pusing berteman dng termul,jgosua pusing teman dng termul
UgwvZQv-4e5NQlcoiMx4AaABAg,Netral,kluster baru,kluster baru,kluster
UgwvvNgxxbFiFEEnlSt4AaABAg,Netral,TIDAK ADA KERJAAN   SUDAH  AKHIR  ZAMAN,tidak ada kerjaan sudah akhir zaman,tidak kerja akhir zaman
UgwwA9qlIOx9FzKTEvl4AaABAg,Netral,Ini orng kok msh koplak ya? Andi andiiìi,ini orng kok msh koplak ya? andi andiiìi,orng msh koplak andi andii
UgwwQpMD2kYcs5braLx4AaABAg,Netral,stress bgt roy hadehh,stress bgt roy hadehh,stress roy hadehh
UgwwUKOq5MvyXK1Vjqh4AaABAg,Netral,Rifa i. Uplek⁵😅😅,rifa i. uplek⁵,rifa uplek
UgwwbCE8VPXfb3kvi2p4AaABAg,Netral,Roy Suryo kelihatan cengengesan 😅😅,roy suryo kelihatan cengengesan,roy suryo lihat cengengesan
UgwxCEHDesnO5PEm9x14AaABAg,Netral,Lebar mulut yakkup,lebar mulut yakkup,lebar mulut yakkup
UgwyBC5mZI9iD7XvcoN4AaABAg,Netral,Cerdas pintas sehat sllu njeh bpk xu sujiwo,cerdas pintas sehat sllu njeh bpk xu sujiwo,cerdas pintas sehat sllu njeh bpk xu sujiwo
UgwyN4lL493KFqVYfgh4AaABAg,Netral,"Sabar ibu tifa kita orang jujur anggap aja gak dgr orang itu😅

Sehat² ibu tifa❤❤",sabar ibu tifa kita orang jujur anggap aja gak dgr orang itu sehat² ibu tifa,sabar ibu tifa orang jujur anggap tidak dgr orang sehat ibu tifa
Ugwyv5Z1l-uj4BP_I2J4AaABAg,Netral,Acara gak ada mutu,acara gak ada mutu,acara tidak mutu
UgwzIZjPT92yd42nuOZ4AaABAg,Netral,Enakan tinggal tiduran gak usah di denger pas panci ngomong,enakan tinggal tiduran gak usah di denger pas panci ngomong,enak tinggal tidur tidak usah denger pas panci ngomong
Ugwzgh3KZcj4mhhaEkB4AaABAg,Netral,😂 Panci kosong nyarita bunyinya 😂,panci kosong nyarita bunyinya,panci kosong nyarita bunyi
Ugx-p3URsx9twxatMPZ4AaABAg,Netral,Semoga bung hji repli Harun senantiasa d beri kesehatan terus dan panjang umur,semoga bung hji repli harun senantiasa d beri kesehatan terus dan panjang umur,moga bung hji repli harun senantiasa beri sehat terus panjang umur
Ugx0V1UlBMY2hpfE5Yh4AaABAg,Netral,Jadi pusing ini gw kasus nya😂 merambat ke mana mana,jadi pusing ini gw kasus nya merambat ke mana mana,jadi pusing kasus rambat mana mana
Ugx0YB_4zGNWq-0NZUV4AaABAg,Netral,Di sapu oleh lumpur dan log kayu sisa sisa banjir di Aceh Sumatra Utara Barat.,di sapu oleh lumpur dan log kayu sisa sisa banjir di aceh sumatra utara barat.,sapu lumpur log kayu sisa sisa banjir aceh sumatra utara barat
Ugx0o-9MAdri4RiXCTJ4AaABAg,Netral,"Ngomong opo iku,ngak jelas kuwe roy","ngomong opo iku,ngak jelas kuwe roy",ngomong opo iku ngak jelas kuwe roy
Ugx1N0JC-z3IUOvNDZ14AaABAg,Netral,Lucu tifa😂😂,lucu tifa,lucu tifa
Ugx1YBPt9mCh6iA7Ujt4AaABAg,Netral,Sy mau muntah liat muka si aswannn ini,sy mau muntah liat muka si aswannn ini,mau muntah liat muka aswannn
Ugx1Z9CFT2XZ_do2vfl4AaABAg,Netral,Acara sampah sampah,acara sampah sampah,acara sampah sampah
Ugx1bUCI1PCPC2VzHK94AaABAg,Netral,Beri Contoh lah Kpd Mahasiswa nya Secara Profesional krn Mahasiswa  ini Calon2 Utk Pejabat Publik n Sbg. Dosen . 🙏,beri contoh lah kpd mahasiswa nya secara profesional krn mahasiswa ini calon2 utk pejabat publik n sbg. dosen .,beri contoh kpd mahasiswa cara profesional mahasiswa calon jabat publik sbg dosen
Ugx1gN0_4f-6zMMw-BZ4AaABAg,Netral,Ibu Diana ini Cerdas sehat selalu ya bu 🥰,ibu diana ini cerdas sehat selalu ya bu,ibu ana cerdas sehat bu
Ugx2DC6RAzs5h0589qd4AaABAg,Netral,roki gila ini bersaksi dalam kapasitas apa 😂😂,roki gila ini bersaksi dalam kapasitas apa,roki gila saksi kapasitas
Ugx2vh-9DB6rEFcAnRZ4AaABAg,Netral,termuuul....termuuuul.....tidak bobot,termuuul....termuuuul.....tidak bobot,termuuul termuuuul tidak bobot
Ugx2xbDLOXIcZFjvmuR4AaABAg,Netral,damai sudah jadi pengkhianat. jadi termul damai.manusia takut lapar,damai sudah jadi pengkhianat. jadi termul damai.manusia takut lapar,damai jadi khianat jadi termul damai manusia takut lapar
Ugx45RwARAkkA8dSvKp4AaABAg,Netral,Jongos ini cengengesan gedeeg gw,jongos ini cengengesan gedeeg gw,jongos cengengesan gedeeg
Ugx49mEl02-ZXzsu8cp4AaABAg,Netral,"Saksi ahli meringankan gak ngaruh,debat coman coman pemirsa mendengar,nanti di persidangan baru benar adu argomen saksi2 yg di nilai oleh hakim","saksi ahli meringankan gak ngaruh,debat coman coman pemirsa mendengar,nanti di persidangan baru benar adu argomen saksi2 yg di nilai oleh hakim",saksi ahli ringan tidak ngaruh debat coman coman pirsa dengar nanti sidang benar adu argomen saksi nilai hakim
Ugx4azUv3zwctwKm6fN4AaABAg,Netral,Sehat selalu pak Roy Suryo semoga selalu di lindungi Alloh SWT,sehat selalu pak roy suryo semoga selalu di lindungi alloh swt,sehat pak roy suryo moga lindung alloh swt
Ugx4iNDm_PNntMh5iY94AaABAg,Netral,"Oalah,kita tonton saja","oalah,kita tonton saja",oalah tonton
Ugx52dMLXZOUjd1OB194AaABAg,Netral,roy suryo lidah nya memanjang jkt sampe solo menjulur mulut nya membusuk,roy suryo lidah nya memanjang jkt sampe solo menjulur mulut nya membusuk,roy suryo lidah panjang jkt sampe solo julur mulut busuk
Ugx5JvoJF8TQQZQOXHx4AaABAg,Netral,Panci cocok bakul MENDRENG,panci cocok bakul mendreng,panci cocok bakul mendreng
Ugx5XLLeHYcEAU1T7x14AaABAg,Netral,Camgkeme roy panci kasih mercon  sama panci yg dia colong dari menpora,camgkeme roy panci kasih mercon sama panci yg dia colong dari menpora,camgkeme roy panci kasih mercon panci colong menpora
Ugx5fUn9nV_Fdp2I2b94AaABAg,Netral,"Begitulah, termul, gk punya data, tp bisanya ngotot, nyerang lawan","begitulah, termul, gk punya data, tp bisanya ngotot, nyerang lawan",begitu termul tidak punya data bisa ngotot nyerang lawan
Ugx5jX8BRW2SwSdV_hV4AaABAg,Netral,CANGKEME...njaluk di sobek2..ki Ray PANCI...,cangkeme...njaluk di sobek2..ki ray panci...,cangkeme njaluk sobek ki ray panci
Ugx5lcFRiIEDbrUkEQ94AaABAg,Netral,Klo ada org  gomong congornya Roy suryo nerocos terus .motong org ngomong,klo ada org gomong congornya roy suryo nerocos terus .motong org ngomong,kalau orang gomong congor roy suryo nerocos terus motong orang ngomong
Ugx5tsdYfmhfb-WKrPF4AaABAg,Netral,Bapak polisi ? Rakyat sudah tidak sabar ' kapan Roy Suryo di penjara,bapak polisi ? rakyat sudah tidak sabar ' kapan roy suryo di penjara,bapak polisi rakyat tidak sabar kapan roy suryo penjara
Ugx65vYg5s4EtcqNOQ14AaABAg,Netral,"Cangkeme Roy Suryo...cengngengsan...thok isone
..",cangkeme roy suryo...cengngengsan...thok isone ..,cangkeme roy suryo cengngengsan thok isone
Ugx6Akdgg1WOpProoJV4AaABAg,Netral,Congor nya tidak bayar pajak ngomong seenaknya ngomong,congor nya tidak bayar pajak ngomong seenaknya ngomong,congor tidak bayar pajak ngomong enak ngomong
Ugx6XQBp-h5e6eUpC2B4AaABAg,Netral,"Biar jelas siapa salah, siapa benar, giring terus ke pengadilan","biar jelas siapa salah, siapa benar, giring terus ke pengadilan",biar jelas siapa salah siapa benar giring terus adil
Ugx8c06Uh6lAr14o0th4AaABAg,Netral,""" adu kambing "" itu apa ya ??",""" adu kambing "" itu apa ya ??",adu kambing
Ugx8fL6H5WgZuHsKLOl4AaABAg,Netral,roy surya manusia budek setress geblek ngomong asal ngomong,roy surya manusia budek setress geblek ngomong asal ngomong,roy surya manusia budek setress geblek ngomong asal ngomong
Ugx95EnlGgq7A90S11J4AaABAg,Netral,Panci panci makin stressss,panci panci makin stressss,panci panci makin stressss
Ugx95IHi10mGOx2wbNF4AaABAg,Netral,Mantap pa hakim MK.,mantap pa hakim mk.,mantap pa hakim mk
Ugx9eJMshm0ONIwCszB4AaABAg,Netral,Gak ada topik lain apa. Ijazah terus yang di bahas,gak ada topik lain apa. ijazah terus yang di bahas,tidak topik ijazah terus bahas
Ugx9k2B7mnnf07quIsh4AaABAg,Netral,Gaya aj Roy panci,gaya aj roy panci,gaya aj roy panci
Ugx9p8GNVi_ZkcQfJnh4AaABAg,Netral,Efendi Gzali cari aman,efendi gzali cari aman,efendi gzali cari aman
UgxA3h14aKuvcJp3U9J4AaABAg,Netral,Jujur keganggu suara bibir ngecap² 🤦🏻‍♀️,jujur keganggu suara bibir ngecap²,jujur ganggu suara bibir ngecap
UgxAK860E25wHIlKzh14AaABAg,Netral,Pak Andi Aswan itu klu bicara pakai otot gk pakai okol,pak andi aswan itu klu bicara pakai otot gk pakai okol,pak andi aswan kalau bicara pakai otot tidak pakai okol
UgxAMNFEVROe20tRucd4AaABAg,Netral,Lisannya si Roy ini buruk sekali... pantesnya dilakban 7 lapis..🤐,lisannya si roy ini buruk sekali... pantesnya dilakban 7 lapis..,lisan roy buruk pantesnya dilakban lapis
UgxAQx709NienWhFZIh4AaABAg,Netral,"Andi azwan itu g reti dunia politik/ahli apalah. Omongan g tertata, g ndidik","andi azwan itu g reti dunia politik ahli apalah. omongan g tertata, g ndidik",andi azwan tidak ret dunia politik ahli apa omong tidak tata tidak ndidik
UgxATNH0WwLzm-0FKZ94AaABAg,Netral,Rakyat muak bung lihat orkestra ngak jelas,rakyat muak bung lihat orkestra ngak jelas,rakyat muak bung lihat orkestra ngak jelas
UgxAi2FrkI0_siPT49R4AaABAg,Netral,Manusia roy ini aneh...orang kok kerjaanya cm ngejelekin orang lain aja...cb koreksi diri pribadilah...,manusia roy ini aneh...orang kok kerjaanya cm ngejelekin orang lain aja...cb koreksi diri pribadilah...,manusia roy aneh orang kerjaanya cm ngejelekin orang cb koreksi diri pribadi
